id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,duration_ms,time_signature,popularity,playlist
7y8F8jWMytNa55pFUBJKA0,0.636,0.903,10,-4.791,0,0.233,0.0504,1.59e-05,0.831,0.649,106.459,audio_features,245070,3,37,7KzWAfT4teGEHlHhhcD0Kp
3NbaTd80LpN02CXIVFK6eC,0.802,0.781,5,-7.068,0,0.0463,0.286,0.00118,0.347,0.966,150.989,audio_features,217748,4,27,7KzWAfT4teGEHlHhhcD0Kp
1mNTcL2gAIJYLpo2jsIh42,0.592,0.853,5,-7.005,0,0.041,0.182,0.389,0.109,0.558,173.994,audio_features,211207,4,30,7KzWAfT4teGEHlHhhcD0Kp
0tzmadvU2Pj1QohEvXHEUe,0.587,0.782,9,-5.272,0,0.0696,0.143,0.0,0.339,0.475,169.934,audio_features,230041,4,2,7KzWAfT4teGEHlHhhcD0Kp
5FeH2cszCo7JUmN97oRdW3,0.627,0.904,5,-4.964,1,0.041,0.167,0.0,0.145,0.627,96.014,audio_features,237520,4,44,7KzWAfT4teGEHlHhhcD0Kp
47A2IIwv8hynf0dKkuDCZB,0.562,0.214,9,-10.592,1,0.0297,0.888,0.0,0.166,0.198,77.0,audio_features,180022,3,32,7KzWAfT4teGEHlHhhcD0Kp
2CMFVgrQuBjTeejPjn2vUA,0.641,0.448,2,-8.621,1,0.0305,0.669,0.0,0.0817,0.505,119.984,audio_features,267125,1,0,7KzWAfT4teGEHlHhhcD0Kp
4wHyA4FlhKyhBFDj1xnXIc,0.852,0.731,9,-5.776,0,0.105,0.178,7.15e-06,0.292,0.706,129.996,audio_features,241104,4,0,7KzWAfT4teGEHlHhhcD0Kp
1DSozxChrUiXauhoi5ALGZ,0.552,0.366,2,-8.103,1,0.0337,0.845,0.000124,0.0811,0.172,139.822,audio_features,237487,4,24,7KzWAfT4teGEHlHhhcD0Kp
5P2LvGZcuc6CoPx0onW7xO,0.551,0.682,10,-6.706,1,0.0376,0.49,2.41e-06,0.0796,0.613,83.943,audio_features,298929,4,0,7KzWAfT4teGEHlHhhcD0Kp
7pcLdqfYYBjr4j6WJ6KO95,0.849,0.709,7,-5.87,0,0.0826,0.0924,0.0,0.0565,0.969,119.957,audio_features,252000,4,29,7KzWAfT4teGEHlHhhcD0Kp
4v60xvJOQa8IKlNwFWeEts,0.851,0.58,2,-6.967,1,0.0403,0.0822,1.09e-05,0.0644,0.762,97.95,audio_features,237218,4,37,7KzWAfT4teGEHlHhhcD0Kp
4KgE4jSZmiIfzFoa4CuwYA,0.528,0.351,0,-10.035,1,0.203,0.491,0.0,0.0799,0.882,79.46,audio_features,288000,3,23,7KzWAfT4teGEHlHhhcD0Kp
5v6pv9RLfkYzvq3m3Ovr0r,0.718,0.667,5,-7.91,0,0.027,0.638,0.0257,0.13,0.444,102.02,audio_features,270083,4,2,7KzWAfT4teGEHlHhhcD0Kp
3fiN8y8c2EvwCNNvVAERbx,0.73,0.971,10,-3.053,1,0.0382,0.0464,0.0122,0.0911,0.907,126.693,audio_features,267173,4,45,7KzWAfT4teGEHlHhhcD0Kp
1Ybkix8tLlpEiMYcM0oifa,0.699,0.818,0,-3.501,0,0.0293,0.727,4.72e-06,0.423,0.512,109.946,audio_features,209150,4,24,7KzWAfT4teGEHlHhhcD0Kp
3ni3PI6ZsgvEEzCciu9VgE,0.489,0.748,2,-7.311,1,0.0422,0.488,0.000171,0.116,0.494,136.02,audio_features,245294,4,29,7KzWAfT4teGEHlHhhcD0Kp
228gbMPJtJHw192kF3ChUp,0.355,0.257,0,-14.413,1,0.0357,0.818,0.000443,0.121,0.119,203.821,audio_features,230600,4,37,7KzWAfT4teGEHlHhhcD0Kp
5ftRvc22HT0azpHw3wEi7G,0.702,0.852,10,-6.566,1,0.0497,0.576,0.00449,0.0988,0.794,126.025,audio_features,262113,4,0,7KzWAfT4teGEHlHhhcD0Kp
0L3M1t3k01rYHMoJzON9KA,0.704,0.798,0,-5.272,1,0.0332,0.0448,2.25e-06,0.0966,0.799,127.995,audio_features,258691,4,0,7KzWAfT4teGEHlHhhcD0Kp
0UTzRmicoGPeMLCU6OJoWH,0.803,0.723,10,-5.953,1,0.11,0.395,9.49e-05,0.194,0.736,120.029,audio_features,201351,1,29,7KzWAfT4teGEHlHhhcD0Kp
3pfOx6tLURwAdWHJoZRWiZ,0.918,0.759,7,-5.592,1,0.0822,0.0899,0.0,0.0617,0.815,129.999,audio_features,247152,4,33,7KzWAfT4teGEHlHhhcD0Kp
75Q1KovplyWXw3EZhBbnYB,0.821,0.9,7,-5.256,1,0.279,0.591,0.000363,0.0766,0.762,74.915,audio_features,221500,4,38,7KzWAfT4teGEHlHhhcD0Kp
1nCkqULdG7UeDga1C3Z6rN,0.717,0.939,0,-5.666,0,0.248,0.304,2.4e-06,0.116,0.337,140.052,audio_features,219859,4,7,7KzWAfT4teGEHlHhhcD0Kp
18Pi48dPxZpaLpbuK43N0t,0.802,0.886,3,-5.171,0,0.107,0.338,0.0,0.0724,0.883,95.017,audio_features,194993,4,25,7KzWAfT4teGEHlHhhcD0Kp
1wInysSD7zy35tYP3ALfuL,0.803,0.715,5,-4.935,1,0.0948,0.518,2.99e-05,0.18,0.743,131.93,audio_features,183613,4,31,7KzWAfT4teGEHlHhhcD0Kp
38s4kv0uMBh4VmLUROPQqC,0.695,0.655,3,-5.743,1,0.226,0.432,1.08e-06,0.139,0.801,173.072,audio_features,202151,4,11,7KzWAfT4teGEHlHhhcD0Kp
6pD0ufEQq0xdHSsRbg9LBK,0.569,0.724,6,-4.076,0,0.0474,0.228,0.0,0.27,0.562,83.118,audio_features,194563,4,85,0FQP0EOKSWK4O7LgRhGz1L
51FvjPEGKq2zByeeEQ43V9,0.775,0.677,8,-4.703,0,0.0442,0.0313,0.00517,0.112,0.698,124.011,audio_features,189357,4,83,0FQP0EOKSWK4O7LgRhGz1L
21rq5VwOlhMguGXam1qOiX,0.55,0.718,8,-3.807,1,0.321,0.00172,0.0131,0.0685,0.889,155.914,audio_features,142125,5,26,0FQP0EOKSWK4O7LgRhGz1L
6XSqqQIy7Lm7SnwxS4NrGx,0.859,0.658,11,-4.79,1,0.159,0.145,0.0,0.12,0.672,100.065,audio_features,195987,4,86,0FQP0EOKSWK4O7LgRhGz1L
609E1JCInJncactoMmkDon,0.768,0.644,5,-6.671,0,0.136,0.736,0.000837,0.173,0.53,95.05,audio_features,194543,4,85,0FQP0EOKSWK4O7LgRhGz1L
3XjvMZqm2AQ8thMCD6w9w2,0.818,0.666,11,-5.319,1,0.0759,0.343,0.0,0.0922,0.529,93.95,audio_features,199149,4,79,0FQP0EOKSWK4O7LgRhGz1L
0PB0O24JqAuNdOAFVJljMS,0.683,0.764,2,-5.995,1,0.0441,0.0427,0.0,0.0963,0.137,149.949,audio_features,160325,4,84,0FQP0EOKSWK4O7LgRhGz1L
7cQ0LAxT5HHCLGbxcjaxac,0.716,0.78,11,-3.495,0,0.297,0.55,0.0,0.146,0.786,123.856,audio_features,228387,4,74,0FQP0EOKSWK4O7LgRhGz1L
3eqCJfgJJs8iKx49KO12s3,0.651,0.557,5,-5.466,0,0.204,0.0358,0.0,0.154,0.711,87.063,audio_features,206947,4,76,0FQP0EOKSWK4O7LgRhGz1L
0DWdj2oZMBFSzRsi2Cvfzf,0.72,0.63,4,-3.547,0,0.277,0.673,0.0,0.0936,0.607,179.974,audio_features,199440,4,89,0FQP0EOKSWK4O7LgRhGz1L
54ELExv56KCAB4UP9cOCzC,0.892,0.662,8,-3.894,1,0.162,0.169,1.24e-06,0.363,0.607,93.976,audio_features,227013,4,78,0FQP0EOKSWK4O7LgRhGz1L
7mHCP3xmhnBd7mpINAU2LF,0.733,0.495,6,-5.96,1,0.145,0.0802,1.23e-05,0.0905,0.704,169.978,audio_features,173263,4,26,0FQP0EOKSWK4O7LgRhGz1L
0fADaWdT3obxk7zvHS18VY,0.758,0.888,1,-2.851,1,0.0706,0.34,0.00139,0.144,0.408,107.039,audio_features,197383,4,70,0FQP0EOKSWK4O7LgRhGz1L
2oiixB9QMIzhWaHGVlQx4g,0.783,0.729,6,-3.549,0,0.0691,0.0492,0.000272,0.1,0.58,167.968,audio_features,216148,4,79,0FQP0EOKSWK4O7LgRhGz1L
52E6sKL7XQ9vrnifYiaPzA,0.805,0.742,4,-4.89,0,0.0656,0.0111,0.000223,0.155,0.482,90.011,audio_features,230000,4,29,0FQP0EOKSWK4O7LgRhGz1L
2X8AGLwb9F0JzJ9zT27a22,0.829,0.747,7,-3.511,1,0.149,0.276,0.0,0.339,0.576,98.03,audio_features,191607,4,64,0FQP0EOKSWK4O7LgRhGz1L
0otoSS2m3QjbDLzsHMobgK,0.755,0.768,8,-4.032,1,0.145,0.112,6.49e-06,0.203,0.617,176.006,audio_features,186477,4,71,0FQP0EOKSWK4O7LgRhGz1L
5NxhMcHSVY3Z7ykWxZf3aj,0.816,0.77,1,-5.477,1,0.0538,0.0798,0.0,0.118,0.671,96.99,audio_features,230653,4,73,0FQP0EOKSWK4O7LgRhGz1L
3Zyk5Vd9WNPNVWxvb0EZTk,0.793,0.78,1,-4.247,0,0.249,0.341,0.0,0.111,0.576,178.046,audio_features,203360,4,73,0FQP0EOKSWK4O7LgRhGz1L
4EQOGfssbSpTlV6EZRtrSv,0.872,0.681,0,-4.348,0,0.11,0.0462,1.38e-05,0.129,0.481,96.986,audio_features,188009,4,67,0FQP0EOKSWK4O7LgRhGz1L
6Rpbzk2LC8xWZI93RyodAq,0.901,0.589,1,-6.713,0,0.289,0.00302,0.000237,0.0992,0.399,98.002,audio_features,196600,4,73,0FQP0EOKSWK4O7LgRhGz1L
2mnXxnrX5vCGolNkaFvVeM,0.887,0.234,9,-14.52,1,0.178,0.111,0.67,0.13,0.197,140.02,audio_features,196800,4,78,0FQP0EOKSWK4O7LgRhGz1L
6mYeBTeXcz25ZeAwjW6apF,0.903,0.916,1,-2.423,1,0.0589,0.0637,0.0,0.103,0.912,114.998,audio_features,199304,4,0,0FQP0EOKSWK4O7LgRhGz1L
0NO2zL0kw8sGGnaMvHKAZF,0.765,0.872,1,-5.863,1,0.0498,0.173,5.65e-06,0.0749,0.722,94.999,audio_features,237474,4,79,0FQP0EOKSWK4O7LgRhGz1L
6WbAhuwE6fCOriBu5786X1,0.951,0.692,5,-4.038,0,0.312,0.472,0.000182,0.0894,0.431,115.047,audio_features,201280,4,72,0FQP0EOKSWK4O7LgRhGz1L
6G12ZafqofSq7YtrMqUm76,0.873,0.695,0,-4.207,0,0.0459,0.419,1.23e-06,0.211,0.823,131.963,audio_features,158805,4,81,0FQP0EOKSWK4O7LgRhGz1L
5ww2BF9slyYgNOk37BlC4u,0.835,0.679,7,-5.329,0,0.0364,0.583,1.98e-06,0.218,0.85,124.98,audio_features,162638,4,85,0FQP0EOKSWK4O7LgRhGz1L
2tTmW7RDtMQtBk7m2rYeSw,0.621,0.782,2,-5.548,1,0.044,0.0125,0.033,0.23,0.55,128.033,audio_features,198938,4,88,0FQP0EOKSWK4O7LgRhGz1L
3c7H5RL3H6jFgDTbMxGBe9,0.839,0.71,8,-3.823,1,0.0409,0.0534,0.0,0.283,0.661,129.998,audio_features,234707,4,64,0FQP0EOKSWK4O7LgRhGz1L
2TDyyEBasw10wu5Uh94bR1,0.873,0.826,0,-0.722,1,0.0876,0.00127,0.0361,0.311,0.201,106.972,audio_features,190654,4,70,0FQP0EOKSWK4O7LgRhGz1L
1ga4PztXOIw1yBbdUt2X8v,0.627,0.858,11,-2.824,0,0.386,0.263,0.0,0.21,0.342,92.523,audio_features,209160,4,76,0FQP0EOKSWK4O7LgRhGz1L
6TsVhM8qIkWN5cJVDIVbbz,0.736,0.727,5,-4.642,0,0.0571,0.0584,1.91e-06,0.0976,0.644,94.048,audio_features,229065,4,8,0FQP0EOKSWK4O7LgRhGz1L
79HZAZNnOE97rb2hnI0XQr,0.834,0.828,11,-2.657,0,0.0452,0.21,5.91e-06,0.103,0.58,102.019,audio_features,195294,4,75,0FQP0EOKSWK4O7LgRhGz1L
7MkylDYvKTSuWgrsBhHlsG,0.535,0.874,9,-2.248,0,0.137,0.371,0.0,0.192,0.323,140.006,audio_features,227562,4,72,0FQP0EOKSWK4O7LgRhGz1L
31i56LZnwE6uSu3exoHjtB,0.876,0.498,10,-7.511,1,0.0478,0.0706,0.0,0.143,0.428,122.016,audio_features,173119,4,83,0FQP0EOKSWK4O7LgRhGz1L
35ns1WEurw3MVlHJjHwNWQ,0.799,0.775,11,-5.869,1,0.077,0.0308,0.00526,0.309,0.605,95.027,audio_features,296907,4,60,0FQP0EOKSWK4O7LgRhGz1L
7iwJOi3hlMqZt6pj1sQOBj,0.759,0.561,0,-5.643,0,0.131,0.803,0.121,0.101,0.491,104.915,audio_features,180673,4,71,0FQP0EOKSWK4O7LgRhGz1L
45Vg2bUgjZUP3IEgas5tfe,0.71,0.719,7,-5.259,1,0.0873,0.199,1.49e-06,0.117,0.843,170.02,audio_features,161647,4,29,0FQP0EOKSWK4O7LgRhGz1L
3PpWCS95gDUDRPko3u1MZ9,0.647,0.801,1,-2.946,0,0.249,0.0451,0.0,0.0628,0.517,180.108,audio_features,166253,4,80,0FQP0EOKSWK4O7LgRhGz1L
186Mx1PHhT87YfoBCV93Wx,0.565,0.773,11,-3.211,0,0.137,0.0791,0.0,0.22,0.609,170.023,audio_features,164728,4,4,0FQP0EOKSWK4O7LgRhGz1L
4XqXNU8MwPHwbgZmNXmAdc,0.85,0.756,11,-3.439,0,0.0407,0.0999,0.0,0.0873,0.896,120.024,audio_features,168601,4,66,0FQP0EOKSWK4O7LgRhGz1L
6DoL1yYIwEW7VZMRaJhoJI,0.795,0.845,9,-3.809,0,0.135,0.105,1.14e-05,0.172,0.769,170.023,audio_features,254920,4,78,0FQP0EOKSWK4O7LgRhGz1L
2rurDawMfoKP4uHyb2kJBt,0.695,0.636,5,-4.654,1,0.317,0.234,0.0,0.081,0.575,174.14,audio_features,172235,4,80,0FQP0EOKSWK4O7LgRhGz1L
0vHfVsEe6Ps0d8cZ9PGzSw,0.848,0.673,11,-4.034,0,0.058,0.0147,0.00652,0.102,0.39,93.987,audio_features,199149,4,65,0FQP0EOKSWK4O7LgRhGz1L
1IHWl5LamUGEuP4ozKQSXZ,0.65,0.715,5,-5.198,0,0.253,0.0993,0.000291,0.126,0.187,106.672,audio_features,243717,4,86,0FQP0EOKSWK4O7LgRhGz1L
7dSZ6zGTQx66c2GF91xCrb,0.87,0.516,1,-8.006,1,0.0541,0.656,0.00823,0.11,0.53,111.005,audio_features,210200,4,79,0FQP0EOKSWK4O7LgRhGz1L
4SSbtLDkepeOHAckM1FCBP,0.868,0.878,1,-3.294,1,0.038,0.0509,0.00052,0.0857,0.899,112.987,audio_features,232843,4,6,0FQP0EOKSWK4O7LgRhGz1L
4CD623yLJVvKJxUyzaTqtC,0.954,0.582,9,-5.744,0,0.0727,0.235,1.26e-06,0.0572,0.884,130.008,audio_features,170828,4,59,0FQP0EOKSWK4O7LgRhGz1L
5fhcuVxuBWfgNXGuyAtLmr,0.774,0.73,0,-3.865,1,0.134,0.108,0.0,0.194,0.421,91.966,audio_features,212304,4,68,0FQP0EOKSWK4O7LgRhGz1L
0cW5cXANjlv8hgLAQwdvgE,0.84,0.742,5,-4.337,1,0.0487,0.0735,3.11e-05,0.053,0.718,88.001,audio_features,199627,4,54,0FQP0EOKSWK4O7LgRhGz1L
30W8VKHrAZmHzObnwAoc1u,0.683,0.714,1,-4.898,1,0.252,0.181,1e-06,0.111,0.448,173.963,audio_features,174483,4,74,0FQP0EOKSWK4O7LgRhGz1L
0Be7sopyKMv8Y8npsUkax2,0.748,0.856,11,-3.517,0,0.0348,0.0824,0.0,0.142,0.927,123.031,audio_features,189320,4,75,0FQP0EOKSWK4O7LgRhGz1L
2z9YkcLojiOE7Eu2p9lPZR,0.712,0.557,4,-4.861,0,0.115,0.0397,0.0,0.27,0.594,170.079,audio_features,171987,4,75,0FQP0EOKSWK4O7LgRhGz1L
3fjN3y5x4hN53rykAN2LHQ,0.627,0.429,1,-8.255,1,0.234,0.238,0.0,0.122,0.565,126.426,audio_features,112572,5,83,0FQP0EOKSWK4O7LgRhGz1L
3k3NWokhRRkEPhCzPmV8TW,0.647,0.686,3,-5.745,0,0.0413,0.08,1.34e-06,0.528,0.268,79.928,audio_features,258299,4,87,0FQP0EOKSWK4O7LgRhGz1L
5ildQOEKmJuWGl2vRkFdYc,0.919,0.623,7,-6.521,1,0.0992,0.184,1.63e-05,0.0609,0.775,130.037,audio_features,157018,4,80,0FQP0EOKSWK4O7LgRhGz1L
3IAfUEeaXRX9s9UdKOJrFI,0.812,0.736,4,-5.421,0,0.0833,0.152,0.00254,0.0914,0.396,91.993,audio_features,193806,4,75,0FQP0EOKSWK4O7LgRhGz1L
2oNSHvGBGZIrZouRAA1eaX,0.825,0.758,9,-1.73,0,0.238,0.0895,0.0,0.0661,0.828,176.059,audio_features,170397,4,58,0FQP0EOKSWK4O7LgRhGz1L
0hzC5kZ6qKZJ9ybyW75VV8,0.673,0.56,1,-5.191,1,0.182,0.677,0.0,0.293,0.656,93.978,audio_features,223564,4,71,0FQP0EOKSWK4O7LgRhGz1L
2CeKVsFFXG4QzA415QygGb,0.865,0.573,5,-5.501,1,0.0678,0.0863,0.0,0.305,0.563,94.999,audio_features,155960,4,88,0FQP0EOKSWK4O7LgRhGz1L
7rglLriMNBPAyuJOMGwi39,0.795,0.8,1,-6.32,1,0.0309,0.0354,7.25e-05,0.0915,0.934,116.032,audio_features,202735,4,73,0FQP0EOKSWK4O7LgRhGz1L
4b35J5rwf1beXwwiMeHEGd,0.788,0.794,6,-4.279,0,0.0797,0.0128,0.00591,0.305,0.721,91.015,audio_features,147198,4,20,0FQP0EOKSWK4O7LgRhGz1L
6LAYABjnAFLYpptw7fbHwp,0.793,0.647,6,-5.574,0,0.0952,0.064,0.0,0.0724,0.816,173.941,audio_features,180741,4,21,0FQP0EOKSWK4O7LgRhGz1L
3XjN0mvFkQp1FMVM9Ro5hm,0.685,0.909,3,-4.034,0,0.0396,0.0471,0.0,0.35,0.922,95.004,audio_features,248769,4,70,0FQP0EOKSWK4O7LgRhGz1L
6wtZPYBIXUvCpXwVjMCJBf,0.909,0.824,1,-4.627,1,0.0797,0.0777,0.00387,0.0638,0.585,109.97,audio_features,322347,4,76,0FQP0EOKSWK4O7LgRhGz1L
2vmfvSoZBFAt9hhRoEByLi,0.725,0.86,1,-3.726,1,0.182,0.422,0.000284,0.0674,0.791,175.896,audio_features,230125,4,79,0FQP0EOKSWK4O7LgRhGz1L
7iqOIHHEmu6Vhw25GgQ2eA,0.662,0.788,3,-4.55,0,0.205,0.0191,0.0,0.0559,0.711,179.876,audio_features,170760,4,65,0FQP0EOKSWK4O7LgRhGz1L
1ri9ZUkBJVFUdgwzCnfcYs,0.843,0.7,4,-3.563,0,0.0803,0.0934,0.0,0.14,0.899,93.991,audio_features,226088,4,76,0FQP0EOKSWK4O7LgRhGz1L
4tYFy8ALRjIZvnvSLw5lxN,0.829,0.799,9,-5.389,1,0.0897,0.0151,0.000543,0.242,0.471,97.013,audio_features,227629,4,81,0FQP0EOKSWK4O7LgRhGz1L
704LUEih663hiE3CnyUrFW,0.822,0.736,1,-3.969,1,0.15,0.157,0.000781,0.0748,0.679,175.93,audio_features,181107,4,76,0FQP0EOKSWK4O7LgRhGz1L
7d7aPD2oxuzjhOZnu4Dj23,0.625,0.839,6,-4.824,0,0.0927,0.00762,2.35e-05,0.464,0.771,184.08,audio_features,233520,4,65,0FQP0EOKSWK4O7LgRhGz1L
0bBd6K5X4W7t9GyXcaVOA7,0.889,0.641,7,-4.494,1,0.0668,0.0515,2.75e-05,0.19,0.588,87.99,audio_features,159387,4,63,0FQP0EOKSWK4O7LgRhGz1L
4sYCFZTIDCgtA2rUE8v1a6,0.8,0.693,8,-3.851,0,0.0484,0.17,2.58e-06,0.131,0.683,93.97,audio_features,166813,4,0,0FQP0EOKSWK4O7LgRhGz1L
05jVbjHBsX3V8OxFWlpayR,0.692,0.926,9,-4.548,0,0.0548,0.509,0.000219,0.0496,0.966,96.004,audio_features,246787,4,62,0FQP0EOKSWK4O7LgRhGz1L
1dm6z1fWB0cErMszU25dy2,0.564,0.903,5,-3.221,1,0.307,0.356,0.0,0.175,0.607,78.293,audio_features,230400,4,78,0FQP0EOKSWK4O7LgRhGz1L
2BEcap3xJtmiPaHKyfQi4e,0.734,0.846,9,-3.425,0,0.0489,0.166,1.74e-06,0.235,0.604,98.026,audio_features,209884,4,76,0FQP0EOKSWK4O7LgRhGz1L
6dmXZ9B5HdFAyzHeTneYBK,0.77,0.302,0,-7.911,0,0.0466,0.946,3.38e-05,0.125,0.821,136.01,audio_features,188103,4,5,0FQP0EOKSWK4O7LgRhGz1L
5XuS9iGEBzHXaMXvckaBK9,0.601,0.496,7,-6.048,1,0.0461,0.868,0.0,0.114,0.74,177.959,audio_features,133566,4,21,0FQP0EOKSWK4O7LgRhGz1L
4gzsuuZypVbxs0Af1LSZyB,0.639,0.703,4,-6.33,0,0.0794,0.0889,1.78e-06,0.0865,0.138,169.888,audio_features,207301,4,77,0FQP0EOKSWK4O7LgRhGz1L
5a1uP3YHcvb4XkucSQGC1c,0.711,0.748,7,-4.044,1,0.0831,0.13,0.0,0.546,0.844,167.972,audio_features,155440,4,58,0FQP0EOKSWK4O7LgRhGz1L
1ZcrHpBbILPNfhBtPhQVHh,0.711,0.839,7,-6.288,1,0.117,0.0472,0.0,0.0806,0.932,179.936,audio_features,190880,4,2,0FQP0EOKSWK4O7LgRhGz1L
28GCbKgjlVD9eDmasGbe0T,0.714,0.645,10,-5.493,1,0.0514,0.229,0.00083,0.0942,0.434,85.046,audio_features,180930,4,76,0FQP0EOKSWK4O7LgRhGz1L
6mmPpaltUZK7xjNlBPQQ0p,0.869,0.694,1,-3.35,0,0.0783,0.356,0.00125,0.0878,0.511,90.02,audio_features,224997,4,80,0FQP0EOKSWK4O7LgRhGz1L
4fSIb4hdOQ151TILNsSEaF,0.78,0.718,3,-3.605,0,0.0506,0.31,0.000163,0.0932,0.342,127.949,audio_features,199604,4,78,0FQP0EOKSWK4O7LgRhGz1L
0nuTnOboL7Zaaqm76CQHEk,0.871,0.825,11,-3.945,0,0.118,0.432,3.58e-05,0.147,0.894,95.973,audio_features,188087,4,57,0FQP0EOKSWK4O7LgRhGz1L
1WedZeiezCmCEOzLwhx0hV,0.813,0.809,3,-5.382,0,0.0846,0.102,1.37e-06,0.377,0.646,93.005,audio_features,393280,4,71,0FQP0EOKSWK4O7LgRhGz1L
0XpMTExp5q4nLZZZ3msDGn,0.802,0.757,4,-5.733,1,0.0465,0.162,0.000533,0.129,0.869,123.01,audio_features,198827,4,55,0FQP0EOKSWK4O7LgRhGz1L
48AJSd42lXpicsGqcgopof,0.812,0.855,7,-3.725,1,0.0554,0.0789,0.000167,0.108,0.573,90.04,audio_features,192477,4,75,0FQP0EOKSWK4O7LgRhGz1L
5fwSHlTEWpluwOM0Sxnh5k,0.762,0.766,7,-3.955,1,0.0343,0.00776,6.98e-05,0.128,0.442,130.001,audio_features,287120,4,83,0FQP0EOKSWK4O7LgRhGz1L
6hf0RpxTbOprT5nnwzkk8e,0.891,0.819,8,-3.964,1,0.106,0.0261,0.000354,0.173,0.768,101.968,audio_features,217773,4,71,0FQP0EOKSWK4O7LgRhGz1L
1mG8VynhqySA52bALfYrvO,0.819,0.955,7,-0.521,0,0.0908,0.161,2.08e-05,0.289,0.725,89.959,audio_features,226500,4,58,0FQP0EOKSWK4O7LgRhGz1L
3qUdysxsu5FDvOl7nR5vln,0.846,0.668,5,-5.071,1,0.0488,0.037,0.0,0.207,0.556,100.04,audio_features,204127,4,56,0FQP0EOKSWK4O7LgRhGz1L
72fiW8StckT582WmUgzIAX,0.547,0.597,10,-5.481,1,0.0887,0.191,0.0,0.167,0.474,78.745,audio_features,167813,4,0,0FQP0EOKSWK4O7LgRhGz1L
3JCaq3KDSROg3TXhdiDa9n,0.759,0.842,8,-3.758,1,0.096,0.101,0.0,0.134,0.584,105.059,audio_features,263253,4,76,0FQP0EOKSWK4O7LgRhGz1L
0G2zPzWqVjR68iNPmx2TBe,0.659,0.688,6,-4.649,1,0.0673,0.207,0.0,0.113,0.632,153.979,audio_features,273474,4,79,0FQP0EOKSWK4O7LgRhGz1L
43qcs9NpJhDxtG91zxFkj7,0.839,0.711,6,-4.733,0,0.0473,0.398,2.02e-06,0.118,0.573,97.99,audio_features,349547,4,67,0FQP0EOKSWK4O7LgRhGz1L
59L8x0xy8njj75vzVCPMqg,0.93,0.837,7,-4.632,0,0.187,0.256,2.37e-06,0.239,0.821,111.898,audio_features,158532,4,65,0FQP0EOKSWK4O7LgRhGz1L
75kntiN9imnekH6siBHc0x,0.689,0.768,4,-4.697,0,0.096,0.00809,0.000864,0.103,0.591,171.93,audio_features,200215,4,48,0FQP0EOKSWK4O7LgRhGz1L
4HzqWEdAbzcVFDv0pvxV4w,0.762,0.77,5,-2.758,1,0.223,0.138,0.0,0.15,0.631,177.998,audio_features,201181,4,74,0FQP0EOKSWK4O7LgRhGz1L
2JPLbjOn0wPCngEot2STUS,0.644,0.648,1,-4.601,1,0.118,0.276,0.0,0.135,0.44,179.951,audio_features,206710,4,81,0FQP0EOKSWK4O7LgRhGz1L
